,sofifa_id,short_name,age,height_cm,weight_kg,club_name,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,nationality_Afghanistan,nationality_Algeria,nationality_Antigua & Barbuda,nationality_Argentina,nationality_Armenia,nationality_Australia,nationality_Austria,nationality_Belgium,nationality_Benin,nationality_Bermuda,nationality_Bosnia Herzegovina,nationality_Brazil,nationality_Brunei Darussalam,nationality_Burkina Faso,nationality_Cameroon,nationality_Canada,nationality_Chile,nationality_Colombia,nationality_Costa Rica,nationality_Croatia,nationality_Curacao,nationality_Cyprus,nationality_Czech Republic,nationality_DR Congo,nationality_Denmark,nationality_Ecuador,nationality_Egypt,nationality_England,nationality_Equatorial Guinea,nationality_Estonia,nationality_Finland,nationality_France,nationality_Gabon,nationality_Gambia,nationality_Germany,nationality_Ghana,nationality_Greece,nationality_Guinea,nationality_Guinea Bissau,nationality_Honduras,nationality_Hungary,nationality_Iceland,nationality_Iran,nationality_Israel,nationality_Italy,nationality_Ivory Coast,nationality_Jamaica,nationality_Japan,nationality_Kenya,nationality_Korea Republic,nationality_Kosovo,nationality_Libya,nationality_Lithuania,nationality_Mali,nationality_Mexico,nationality_Montenegro,nationality_Morocco,nationality_Netherlands,nationality_New Zealand,nationality_Nigeria,nationality_North Macedonia,nationality_Northern Ireland,nationality_Norway,nationality_Paraguay,nationality_Peru,nationality_Philippines,nationality_Poland,nationality_Portugal,nationality_Republic of Ireland,nationality_Romania,nationality_Saint Kitts and Nevis,nationality_Scotland,nationality_Senegal,nationality_Serbia,nationality_Sierra Leone,nationality_Slovakia,nationality_Slovenia,nationality_South Africa,nationality_Spain,nationality_Sweden,nationality_Switzerland,nationality_Tanzania,nationality_Togo,nationality_Tunisia,nationality_Turkey,nationality_Ukraine,nationality_United States,nationality_Uruguay,nationality_Venezuela,nationality_Wales,nationality_Zambia,nationality_Zimbabwe,player_positions_CAM,player_positions_CB,player_positions_CDM,player_positions_CF,player_positions_CM,player_positions_GK,player_positions_LB,player_positions_LM,player_positions_LW,player_positions_LWB,player_positions_RB,player_positions_RM,player_positions_RW,player_positions_RWB,player_positions_ST,preferred_foot_Left,preferred_foot_Right,player_traits_Avoids Using Weaker Foot,player_traits_Backs Into Player,player_traits_Beat Offside Trap,player_traits_Cautious With Crosses,player_traits_Chip Shot (AI),player_traits_Comes For Crosses,player_traits_Diver,player_traits_Dives Into Tackles (AI),player_traits_Early Crosser,player_traits_Finesse Shot,player_traits_Flair,player_traits_GK Long Throw,player_traits_GK Up for Corners,player_traits_Giant Throw-in,player_traits_Injury Free,player_traits_Injury Prone,player_traits_Leadership,player_traits_Long Passer (AI),player_traits_Long Shot Taker (AI),player_traits_Long Throw-in,player_traits_One Club Player,player_traits_Outside Foot Shot,player_traits_Playmaker (AI),player_traits_Power Free-Kick,player_traits_Power Header,player_traits_Puncher,player_traits_Rushes Out Of Goal,player_traits_Saves with Feet,player_traits_Selfish,player_traits_Set Play Specialist,player_traits_Solid Player,player_traits_Speed Dribbler (AI),player_traits_Takes Finesse Free Kicks,player_traits_Target Forward,player_traits_Team Player,player_traits_Technical Dribbler (AI),player_traits_Through Ball,player_tags_#Acrobat,player_tags_#Aerial Threat,player_tags_#Clinical Finisher,player_tags_#Complete Defender,player_tags_#Complete Forward,player_tags_#Complete Midfielder,player_tags_#Crosser,player_tags_#Distance Shooter,player_tags_#Dribbler,player_tags_#Engine,player_tags_#FK Specialist,player_tags_#Playmaker,player_tags_#Poacher,player_tags_#Speedster,player_tags_#Strength,player_tags_#Tackling,player_tags_#Tactician,best_position,position_category
697,243282,D. McNeil,20,183,70,Burnley,78,86,15500000,41000,1,3,3,76.0,68.0,76.0,79.0,52.0,67.0,,,,,,,81,68,59,76,57,81,77,75,69,79,73,78,76,75,77,69,68,77,65,71,57,46,73,77,62,54,44,6,14,14,12,14,71,71,71,76,75,75,75,76,76,76,76,77,73,73,73,77,67,64,64,64,67,64,58,58,58,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lm,mid
700,231352,T. Abraham,22,196,87,Chelsea,78,85,15000000,77000,1,3,3,74.0,78.0,59.0,72.0,31.0,70.0,,,,,,,50,82,81,69,76,72,50,42,45,76,68,78,65,79,56,78,70,69,79,68,49,22,80,67,74,23,15,12,7,8,13,13,78,78,78,72,75,75,75,72,72,72,72,70,64,64,64,70,51,49,49,49,51,49,47,47,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ls,att
702,232580,Gabriel,22,190,87,Arsenal,78,85,13000000,59000,1,2,2,55.0,36.0,59.0,55.0,79.0,78.0,,,,,,,38,31,80,73,28,49,47,27,68,66,60,50,51,76,37,51,70,67,84,30,78,78,44,59,40,81,78,12,8,13,10,7,55,55,55,53,55,55,55,53,57,57,57,57,64,64,64,57,67,74,74,74,67,70,78,78,78,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
704,213666,R. Loftus-Cheek,24,191,88,Chelsea,78,84,14000000,70000,1,3,4,69.0,67.0,76.0,80.0,62.0,79.0,,,,,,,62,66,58,84,54,84,60,57,81,81,63,73,69,70,67,76,59,74,83,68,79,59,79,80,45,67,61,11,7,12,15,13,73,73,73,75,76,76,76,75,78,78,78,76,78,78,78,76,69,72,72,72,69,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
715,235889,C. Ünder,22,173,66,Leicester City,78,84,14000000,66000,1,4,3,82.0,75.0,74.0,82.0,37.0,50.0,,,,,,,83,71,58,72,69,83,80,68,65,82,85,79,84,71,82,82,47,67,50,82,27,29,73,73,64,33,30,9,13,7,9,8,73,73,73,78,77,77,77,78,76,76,76,77,69,69,69,77,60,53,53,53,60,56,45,45,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
720,212501,L. Dendoncker,25,189,88,Wolverhampton Wanderers,78,83,12500000,66000,2,4,2,67.0,72.0,77.0,71.0,79.0,83.0,,,,,,,75,66,79,80,71,72,73,71,78,75,59,73,58,73,55,85,73,88,85,76,75,78,76,76,55,80,76,14,8,14,14,6,75,75,75,72,74,74,74,72,74,74,74,74,77,77,77,74,77,78,78,78,77,77,78,78,78,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ldm,mid
722,214947,J. Gbamin,24,186,83,Everton,78,83,12500000,59000,1,3,3,75.0,57.0,73.0,74.0,78.0,80.0,,,,,,,69,40,71,78,53,75,62,60,74,77,69,79,67,74,65,82,77,74,82,71,85,79,65,72,40,80,71,11,13,8,14,10,68,68,68,70,70,70,70,70,71,71,71,72,74,74,74,72,75,77,77,77,75,75,78,78,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
733,202335,E. Dier,26,190,90,Tottenham Hotspur,78,82,12000000,73000,2,2,2,53.0,63.0,70.0,64.0,80.0,83.0,,,,,,,64,52,83,75,51,65,60,69,78,70,51,54,48,79,38,82,78,60,92,72,89,77,53,63,74,80,81,11,14,6,13,9,67,67,67,63,65,65,65,63,66,66,66,65,70,70,70,65,71,77,77,77,71,73,81,81,81,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,lcb,def
735,212300,J. O'Connell,26,191,85,Sheffield United,78,82,12000000,36000,1,2,2,62.0,37.0,64.0,63.0,79.0,82.0,,,,,,,71,35,76,71,30,62,47,32,64,67,59,65,54,78,48,41,81,79,83,40,82,79,42,58,34,79,74,9,12,7,6,12,56,56,56,60,57,57,57,60,60,60,60,63,65,65,65,63,73,74,74,74,73,74,78,78,78,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
739,226766,Daniel Podence,24,165,58,Wolverhampton Wanderers,78,82,13500000,72000,1,4,4,92.0,60.0,71.0,85.0,33.0,50.0,,,,,,,66,59,42,74,57,86,75,42,68,82,94,90,92,77,94,65,66,75,30,55,67,21,76,77,63,30,29,14,14,8,7,15,68,68,68,78,76,76,76,78,77,77,77,78,70,70,70,78,59,55,55,55,59,55,43,43,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,lw,att
741,199189,R. Barkley,26,186,87,Chelsea,78,81,12500000,80000,2,5,4,69.0,74.0,78.0,80.0,57.0,73.0,,,,,,,67,69,65,83,62,83,69,73,80,84,69,69,65,76,61,81,64,69,76,81,74,54,75,80,65,60,51,9,14,12,6,10,75,75,75,76,78,78,78,76,79,79,79,77,78,78,78,77,67,70,70,70,67,65,64,64,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
742,202811,E. Martínez,27,195,90,Aston Villa,78,81,9000000,43000,1,3,1,,,,,,,78.0,80.0,78.0,77.0,58.0,77.0,22,16,26,45,13,13,22,20,48,35,59,57,49,73,49,59,60,40,70,16,37,13,12,64,42,20,20,78,80,78,77,77,35,35,35,34,36,36,36,34,39,39,39,37,40,40,40,37,32,36,36,36,32,32,31,31,31,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
743,203775,L. Karius,27,189,87,Liverpool,78,81,9000000,59000,2,3,1,,,,,,,82.0,72.0,78.0,81.0,54.0,76.0,14,18,14,38,14,16,12,14,41,23,55,54,51,74,43,59,74,36,64,16,21,13,8,50,19,11,13,82,72,78,76,81,32,32,32,30,32,32,32,30,34,34,34,32,33,33,33,32,27,29,29,29,27,27,25,25,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gk,gk
745,204529,M. Batshuayi,26,185,91,Crystal Palace,78,81,13000000,60000,2,5,4,75.0,79.0,58.0,78.0,33.0,72.0,,,,,,,65,81,75,62,77,78,66,46,36,79,75,75,75,77,75,81,80,64,79,73,63,23,81,62,67,26,22,9,10,16,7,15,78,78,78,74,76,76,76,74,72,72,72,71,62,62,62,71,53,49,49,49,53,51,49,49,49,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ls,att
746,207421,L. Trossard,25,172,67,Brighton & Hove Albion,78,81,13000000,55000,1,4,4,82.0,77.0,76.0,81.0,30.0,62.0,,,,,,,75,75,62,76,74,81,81,69,77,79,89,76,92,70,85,76,78,73,60,82,47,18,75,76,75,31,18,14,8,11,7,7,74,74,74,78,77,77,77,78,78,78,78,77,71,71,71,77,56,53,53,53,56,52,43,43,43,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lw,att
751,192227,S. Mustafi,28,184,83,Arsenal,78,80,10500000,72000,3,2,2,58.0,57.0,63.0,61.0,77.0,77.0,,,,,,,53,58,81,75,51,53,55,47,69,70,55,61,63,76,67,66,81,68,78,52,87,75,49,55,54,79,78,11,9,15,10,6,64,64,64,60,61,61,61,60,62,62,62,62,66,66,66,62,69,74,74,74,69,71,77,77,77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
752,199915,L. Dunk,28,192,88,Brighton & Hove Albion,78,80,10500000,55000,1,3,2,51.0,49.0,62.0,63.0,79.0,78.0,,,,,,,32,37,76,75,24,65,52,69,75,70,48,53,37,82,39,72,74,67,83,67,80,78,30,58,36,78,78,15,16,9,12,6,58,58,58,56,59,59,59,56,61,61,61,58,68,68,68,58,68,76,76,76,68,69,78,78,78,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
753,204936,J. Egan,27,188,75,Sheffield United,78,80,11000000,36000,1,3,2,64.0,46.0,54.0,61.0,79.0,77.0,,,,,,,32,43,76,72,50,55,36,29,69,68,62,65,60,81,66,62,77,69,80,41,79,81,38,44,42,80,76,15,10,9,8,6,59,59,59,55,57,57,57,55,58,58,58,58,64,64,64,58,69,74,74,74,69,71,78,78,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
755,208135,A. Doucouré,27,184,76,Everton,78,80,11000000,69000,2,3,3,68.0,74.0,71.0,74.0,76.0,82.0,,,,,,,68,72,66,77,68,76,41,42,75,77,64,72,62,75,68,84,72,90,80,75,77,77,73,75,54,78,76,15,12,12,15,14,74,74,74,73,75,75,75,73,74,74,74,74,77,77,77,74,76,77,77,77,76,76,76,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcm,mid
756,210047,F. Schär,28,188,84,Newcastle United,78,80,10500000,41000,2,4,2,61.0,69.0,71.0,69.0,79.0,76.0,,,,,,,65,63,80,75,61,68,65,66,76,73,60,61,64,77,64,78,88,75,78,73,71,80,63,69,78,80,78,8,9,11,10,15,70,70,70,68,69,69,69,68,70,70,70,69,73,73,73,69,74,76,76,76,74,74,78,78,78,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcb,def
761,220523,Y. Mina,25,195,94,Everton,78,80,11500000,66000,1,3,2,51.0,54.0,59.0,59.0,79.0,80.0,,,,,,,43,51,85,74,41,62,38,30,68,58,45,55,50,74,32,70,70,67,88,50,80,77,48,56,53,80,75,10,8,12,9,12,62,62,62,56,59,59,59,56,60,60,60,58,65,65,65,58,67,73,73,73,67,69,78,78,78,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,lcb,def
762,188988,M. Lanzini,27,167,59,West Ham United,78,79,12000000,43000,2,3,4,76.0,72.0,78.0,82.0,32.0,47.0,,,,,,,74,70,52,80,61,83,76,76,77,81,78,74,84,72,88,76,75,64,35,75,48,27,73,78,73,36,25,14,9,6,7,15,71,71,71,77,76,76,76,77,78,78,78,77,72,72,72,77,57,55,55,55,57,53,43,43,43,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lam,mid
